AUC,AP
0.8704376397014816,0.6033317812743069
0.8563202317964222,0.5609043630378084
0.8501177878558831,0.5879430219097502
0.8579698909747236,0.5515659385550508
0.8751196802418801,0.6026699002963531
0.8874870222667367,0.6263209359907768
0.8779425312469733,0.6245894282308077
0.8602946468843868,0.591193317320535
0.8695223904245081,0.6259103952295585
0.8566084911860495,0.5907173783805717
0.8700206166568767,0.6119620038903176
0.8665397345682786,0.600063375405819
0.8666218807636404,0.6076291959266173
0.8633145767631224,0.5930810904654464
0.869201771370922,0.6313476849549063
0.889427916565887,0.6332637787702226
0.8685420383463979,0.6229897300593269
0.874275707581696,0.609462462865843
0.876995100644438,0.6295070135436902
0.8601766313263403,0.5792793488621382
0.8613525410064495,0.5995003882915704
0.8710444546715155,0.623429147542371
0.8682688385631501,0.6095776463181894
0.87671148995266,0.6327000248620464
0.8705274440228841,0.6072870744738565
0.8758878800987052,0.597705605819842
0.8780366113825614,0.6297544326062166
0.8801351590587627,0.6236571349885833
0.8681025974868412,0.6093908688304448
0.8659433560231735,0.6021770667075633
0.8562231262510194,0.5937952952203438
0.8724237918826341,0.5937088989502051
0.8597611181823532,0.5928492859255899
0.8733402462356326,0.612465454859197
0.8603679016837913,0.5934497036324522
0.8475471194994733,0.5520858029320443
0.8753114429502518,0.6032740607634797
0.8601225036228057,0.606277770105637
0.8718832065077988,0.5940771938784538
0.855132748246178,0.569001065533168
0.876992420765891,0.621711724296227
0.8715978205368511,0.6150648628425451
0.8681745615308184,0.6166942018521381
0.8750322362573393,0.6162456066119358
0.8546000874125874,0.5750343138608659
0.8639034217605109,0.6041235054555977
0.8446747981525633,0.5628610875404959
0.8618719026001899,0.5820541442527064
0.8770412491342724,0.605840732640145
0.8664254481596286,0.6275518372170827
0.8792334401709402,0.630320044824271
0.8766089485359031,0.6161789283786903
0.8686758263937686,0.5847510284834185
0.8764666682074869,0.5998140161406249
0.8700337756402996,0.6198894633557316
0.858914818983273,0.599353069900672
0.8635887826311709,0.5855697270485211
0.8675739757207892,0.6116012897237799
0.8630305458430458,0.5776802755985351
0.8675623065767639,0.6076892899796188
0.8564272864929761,0.5847483555886199
0.8562416717050031,0.5916524087858204
0.8659553099662899,0.6006111895684111
0.8763547679142807,0.6424616392650655
0.8583852453279204,0.5959362340119506
0.8770602504989334,0.6190609562517428
0.8680100709093095,0.5812964282353096
0.8604578329818607,0.600233275785594
0.8569292918354886,0.6083734767118716
0.8615489769391421,0.5905727314250212
0.8713764780237281,0.6225952716522286
0.8582368345930919,0.5665496903120372
0.8616366461374054,0.6161668089241189
0.8724924299772899,0.6235247603332628
0.8632020175183243,0.6054316076791195
0.8552434720893023,0.572527370542493
0.8671449890116217,0.5972554782109409
0.8634356098084808,0.6223851880448192
0.8732908195532725,0.6270765667946535
0.8741270340351315,0.641469207812364
0.8791099565524294,0.6339297488470477
0.8559209887334889,0.5902034665492775
0.8678652322503306,0.5933825501961539
0.862791081910542,0.5905774448029446
0.8643389106754312,0.6181926447736326
0.853666133307276,0.5696470908830001
0.8600722960625456,0.6000141952342936
0.8740470024153936,0.6238776867841549
0.8716416302584173,0.615319158845656
0.8673008445369833,0.6142604777957493
0.880147503382885,0.6408362421849209
0.8625325586054898,0.6128784336094301
0.8752812210977777,0.6231343919498975
0.8689305627721766,0.6032146007616591
0.8692546415561215,0.5769485888358802
0.8656222376748735,0.6296484379764965
0.8758781999328196,0.6077358813361312
0.8813208413601541,0.6290478680561221
0.8726573293803216,0.626920410842341
0.857639947108153,0.5837382421044783
