Precision_90,Recall_90,F1_Score_90,Precision_99,Recall_99,F1_Score_99,Precision_99.9,Recall_99.9,F1_Score_99.9
0.3464285714285714,0.6621160409556314,0.4548651817116061,1.0,0.19112627986348124,0.3209169054441261,1.0,0.020477815699658702,0.04013377926421405
0.3625,0.6444444444444445,0.464,1.0,0.17777777777777778,0.3018867924528302,1.0,0.01904761904761905,0.037383177570093455
0.34464285714285714,0.630718954248366,0.4457274826789838,1.0,0.1830065359477124,0.30939226519337015,1.0,0.0196078431372549,0.038461538461538464
0.36964285714285716,0.6310975609756098,0.46621621621621623,1.0,0.17073170731707318,0.2916666666666667,1.0,0.018292682926829267,0.03592814371257485
0.35892857142857143,0.6401273885350318,0.459954233409611,1.0,0.17834394904458598,0.3027027027027027,1.0,0.01910828025477707,0.0375
0.33035714285714285,0.6292517006802721,0.4332552693208431,1.0,0.19047619047619047,0.32,1.0,0.02040816326530612,0.04
0.36964285714285716,0.6571428571428571,0.47314285714285714,1.0,0.17777777777777778,0.3018867924528302,1.0,0.01904761904761905,0.037383177570093455
0.35535714285714287,0.6440129449838188,0.4579976985040276,1.0,0.18122977346278318,0.30684931506849317,1.0,0.019417475728155338,0.0380952380952381
0.3517857142857143,0.615625,0.44772727272727275,1.0,0.175,0.2978723404255319,1.0,0.01875,0.03680981595092025
0.38392857142857145,0.6398809523809523,0.4799107142857143,1.0,0.16666666666666666,0.2857142857142857,1.0,0.017857142857142856,0.03508771929824561
0.35714285714285715,0.6389776357827476,0.4581901489117984,1.0,0.17891373801916932,0.3035230352303523,1.0,0.019169329073482427,0.03761755485893417
0.3535714285714286,0.6387096774193548,0.45517241379310347,1.0,0.18064516129032257,0.30601092896174864,1.0,0.01935483870967742,0.0379746835443038
0.36607142857142855,0.6426332288401254,0.4664391353811149,1.0,0.1755485893416928,0.2986666666666667,1.0,0.018808777429467086,0.036923076923076927
0.3625,0.6304347826086957,0.4603174603174603,1.0,0.17391304347826086,0.2962962962962963,1.0,0.018633540372670808,0.036585365853658534
0.4,0.656891495601173,0.4972253052164262,1.0,0.16422287390029325,0.28211586901763225,1.0,0.017595307917888565,0.0345821325648415
0.3535714285714286,0.6470588235294118,0.45727482678983833,1.0,0.1830065359477124,0.30939226519337015,1.0,0.0196078431372549,0.038461538461538464
0.33214285714285713,0.6038961038961039,0.42857142857142855,1.0,0.18181818181818182,0.3076923076923077,1.0,0.01948051948051948,0.03821656050955414
0.37142857142857144,0.6520376175548589,0.4732650739476678,1.0,0.1755485893416928,0.2986666666666667,1.0,0.018808777429467086,0.036923076923076927
0.35535714285714287,0.6160990712074303,0.4507361268403171,1.0,0.17337461300309598,0.2955145118733509,1.0,0.018575851393188854,0.0364741641337386
0.3821428571428571,0.656441717791411,0.48306997742663654,1.0,0.17177914110429449,0.2931937172774869,1.0,0.018404907975460124,0.03614457831325301
0.35892857142857143,0.638095238095238,0.4594285714285714,1.0,0.17777777777777778,0.3018867924528302,1.0,0.01904761904761905,0.037383177570093455
0.38392857142857145,0.6635802469135802,0.48642533936651583,1.0,0.1728395061728395,0.29473684210526313,1.0,0.018518518518518517,0.03636363636363636
0.33035714285714285,0.6125827814569537,0.42923433874709976,1.0,0.18543046357615894,0.3128491620111732,1.0,0.019867549668874173,0.03896103896103896
0.3410714285714286,0.6181229773462783,0.43958573072497126,1.0,0.18122977346278318,0.30684931506849317,1.0,0.019417475728155338,0.0380952380952381
0.38392857142857145,0.6286549707602339,0.47671840354767187,1.0,0.16374269005847952,0.2814070351758794,1.0,0.017543859649122806,0.034482758620689655
0.36428571428571427,0.6415094339622641,0.4646924829157175,1.0,0.1761006289308176,0.2994652406417112,1.0,0.018867924528301886,0.037037037037037035
0.36964285714285716,0.6330275229357798,0.46674182638105977,1.0,0.1712538226299694,0.2924281984334204,1.0,0.01834862385321101,0.036036036036036036
0.3732142857142857,0.6220238095238095,0.46651785714285715,1.0,0.16666666666666666,0.2857142857142857,1.0,0.017857142857142856,0.03508771929824561
0.375,0.6382978723404256,0.47244094488188976,1.0,0.1702127659574468,0.2909090909090909,1.0,0.0182370820668693,0.03582089552238806
0.35714285714285715,0.6211180124223602,0.45351473922902497,1.0,0.17391304347826086,0.2962962962962963,1.0,0.018633540372670808,0.036585365853658534
0.4107142857142857,0.6590257879656161,0.506050605060506,1.0,0.16045845272206305,0.2765432098765432,1.0,0.017191977077363897,0.03380281690140845
0.36964285714285716,0.6160714285714286,0.46205357142857145,1.0,0.16666666666666666,0.2857142857142857,1.0,0.017857142857142856,0.03508771929824561
0.3517857142857143,0.6480263157894737,0.45601851851851855,1.0,0.18421052631578946,0.3111111111111111,1.0,0.019736842105263157,0.03870967741935484
0.3607142857142857,0.6292834890965732,0.4585698070374574,1.0,0.17445482866043613,0.29708222811671087,1.0,0.018691588785046728,0.03669724770642202
0.35,0.6302250803858521,0.4500574052812859,1.0,0.18006430868167203,0.30517711171662126,1.0,0.01929260450160772,0.03785488958990536
0.3464285714285714,0.610062893081761,0.4419134396355353,1.0,0.1761006289308176,0.2994652406417112,1.0,0.018867924528301886,0.037037037037037035
0.3535714285714286,0.6387096774193548,0.45517241379310347,1.0,0.18064516129032257,0.30601092896174864,1.0,0.01935483870967742,0.0379746835443038
0.3267857142857143,0.5865384615384616,0.4197247706422018,1.0,0.1794871794871795,0.30434782608695654,1.0,0.019230769230769232,0.03773584905660377
0.37142857142857144,0.6283987915407855,0.4668911335578002,1.0,0.1691842900302115,0.28940568475452194,1.0,0.01812688821752266,0.03560830860534125
0.35714285714285715,0.6389776357827476,0.4581901489117984,1.0,0.17891373801916932,0.3035230352303523,1.0,0.019169329073482427,0.03761755485893417
0.3732142857142857,0.6510903426791277,0.47446083995459704,1.0,0.17445482866043613,0.29708222811671087,1.0,0.018691588785046728,0.03669724770642202
0.3892857142857143,0.6449704142011834,0.48552338530066813,1.0,0.16568047337278108,0.28426395939086296,1.0,0.01775147928994083,0.03488372093023256
0.3535714285714286,0.6285714285714286,0.45257142857142857,1.0,0.17777777777777778,0.3018867924528302,1.0,0.01904761904761905,0.037383177570093455
0.32321428571428573,0.6418439716312057,0.42992874109263657,1.0,0.19858156028368795,0.33136094674556216,1.0,0.02127659574468085,0.041666666666666664
0.37142857142857144,0.64,0.47005649717514125,1.0,0.1723076923076923,0.29396325459317585,1.0,0.018461538461538463,0.03625377643504532
0.39464285714285713,0.6519174041297935,0.4916573971078977,1.0,0.16519174041297935,0.28354430379746837,1.0,0.017699115044247787,0.034782608695652174
0.36964285714285716,0.6550632911392406,0.4726027397260274,1.0,0.17721518987341772,0.3010752688172043,1.0,0.0189873417721519,0.037267080745341616
0.3482142857142857,0.6,0.4406779661016949,1.0,0.1723076923076923,0.29396325459317585,1.0,0.018461538461538463,0.03625377643504532
0.3535714285714286,0.6265822784810127,0.4520547945205479,1.0,0.17721518987341772,0.3010752688172043,1.0,0.0189873417721519,0.037267080745341616
0.32321428571428573,0.5876623376623377,0.41705069124423966,1.0,0.18181818181818182,0.3076923076923077,1.0,0.01948051948051948,0.03821656050955414
0.36607142857142855,0.6507936507936508,0.4685714285714286,1.0,0.17777777777777778,0.3018867924528302,1.0,0.01904761904761905,0.037383177570093455
0.36607142857142855,0.6101190476190477,0.4575892857142857,1.0,0.16666666666666666,0.2857142857142857,1.0,0.017857142857142856,0.03508771929824561
0.36428571428571427,0.6219512195121951,0.4594594594594595,1.0,0.17073170731707318,0.2916666666666667,1.0,0.018292682926829267,0.03592814371257485
0.3482142857142857,0.6230031948881789,0.44673539518900346,1.0,0.17891373801916932,0.3035230352303523,1.0,0.019169329073482427,0.03761755485893417
0.36428571428571427,0.6580645161290323,0.4689655172413793,1.0,0.18064516129032257,0.30601092896174864,1.0,0.01935483870967742,0.0379746835443038
0.35535714285714287,0.6419354838709678,0.4574712643678161,1.0,0.18064516129032257,0.30601092896174864,1.0,0.01935483870967742,0.0379746835443038
0.3535714285714286,0.61875,0.45,1.0,0.175,0.2978723404255319,1.0,0.01875,0.03680981595092025
0.36964285714285716,0.6408668730650154,0.46885617214043035,1.0,0.17337461300309598,0.2955145118733509,1.0,0.018575851393188854,0.0364741641337386
0.38035714285714284,0.6635514018691588,0.48354143019296253,1.0,0.17445482866043613,0.29708222811671087,1.0,0.018691588785046728,0.03669724770642202
0.3821428571428571,0.6426426426426426,0.47928331466965285,1.0,0.16816816816816818,0.2879177377892031,1.0,0.018018018018018018,0.035398230088495575
0.34285714285714286,0.617363344051447,0.44087256027554533,1.0,0.18006430868167203,0.30517711171662126,1.0,0.01929260450160772,0.03785488958990536
0.3357142857142857,0.6163934426229508,0.4346820809248555,1.0,0.18360655737704917,0.31024930747922436,1.0,0.019672131147540985,0.03858520900321544
0.375,0.6231454005934718,0.4682274247491639,1.0,0.1661721068249258,0.28498727735368956,1.0,0.017804154302670624,0.03498542274052478
0.34464285714285714,0.6454849498327759,0.44935972060535506,1.0,0.18729096989966554,0.3154929577464789,1.0,0.020066889632107024,0.03934426229508197
0.3607142857142857,0.6495176848874598,0.46383467278989665,1.0,0.18006430868167203,0.30517711171662126,1.0,0.01929260450160772,0.03785488958990536
0.35535714285714287,0.6337579617834395,0.45537757437070936,1.0,0.17834394904458598,0.3027027027027027,1.0,0.01910828025477707,0.0375
0.3821428571428571,0.656441717791411,0.48306997742663654,1.0,0.17177914110429449,0.2931937172774869,1.0,0.018404907975460124,0.03614457831325301
0.3607142857142857,0.6332288401253918,0.459613196814562,1.0,0.1755485893416928,0.2986666666666667,1.0,0.018808777429467086,0.036923076923076927
0.39285714285714285,0.6666666666666666,0.4943820224719101,1.0,0.1696969696969697,0.29015544041450775,1.0,0.01818181818181818,0.03571428571428571
0.3464285714285714,0.6319218241042345,0.447520184544406,1.0,0.18241042345276873,0.3085399449035813,1.0,0.019543973941368076,0.038338658146964855
0.3517857142857143,0.6293929712460063,0.4513172966781214,1.0,0.17891373801916932,0.3035230352303523,1.0,0.019169329073482427,0.03761755485893417
0.3625,0.6485623003194888,0.4650630011454754,1.0,0.17891373801916932,0.3035230352303523,1.0,0.019169329073482427,0.03761755485893417
0.38035714285714284,0.6358208955223881,0.4759776536312849,1.0,0.16716417910447762,0.2864450127877238,1.0,0.01791044776119403,0.03519061583577713
0.33035714285714285,0.6125827814569537,0.42923433874709976,1.0,0.18543046357615894,0.3128491620111732,1.0,0.019867549668874173,0.03896103896103896
0.38571428571428573,0.6813880126182965,0.4925883694412771,1.0,0.17665615141955837,0.3002680965147453,1.0,0.01892744479495268,0.03715170278637771
0.37857142857142856,0.6563467492260062,0.4801812004530011,1.0,0.17337461300309598,0.2955145118733509,1.0,0.018575851393188854,0.0364741641337386
0.35535714285714287,0.603030303030303,0.44719101123595506,1.0,0.1696969696969697,0.29015544041450775,1.0,0.01818181818181818,0.03571428571428571
