AUC,AP
0.8743402486311729,0.651883255356128
0.8726571190953113,0.6645120611552835
0.8756583491560392,0.6851443155583966
0.880115186908213,0.6699501768465993
0.8626116938616939,0.6269020736696846
0.8830930028233228,0.6655125674692116
0.8758846096940376,0.6592210625410828
0.8753040679829585,0.6743438754182718
0.853829308291326,0.6657882023770026
0.874258644350822,0.6605172231760653
0.8809749746491568,0.6751649349641096
0.8653467986741372,0.6325182781537759
0.8892382917979833,0.6835723240225207
0.8670679147241647,0.6538648512074915
0.8774038686877209,0.6778174974777914
0.8779734876566091,0.6756994927413025
0.8724183913967267,0.674191507475645
0.8795518996938609,0.6680423950209875
0.8762713612118825,0.6727394929292855
0.8731254685399745,0.6640373279231399
0.866330332918363,0.6427023956028398
0.8957316202544586,0.6999215292325222
0.8831760782884595,0.6666728279286461
0.8692061019744377,0.6652110203138796
0.88641229185925,0.6835127750059389
0.8619595273816865,0.632338825697496
0.8595236692536906,0.6190754490927611
0.8872870053348196,0.6956711474746263
0.8728203733413704,0.6648404414876321
0.872794645094144,0.670503589280158
0.8745693776540397,0.679179563472124
0.892573305649971,0.6921453218163617
0.8741034361331455,0.642668788537615
0.8938164316114446,0.690786905164051
0.8795057149163636,0.6688440446020223
0.8703757366742749,0.6738764407272066
0.8821421236653879,0.6798656976919851
0.8724781076525981,0.6574155778146273
0.9035245884044905,0.7206859292703419
0.8648108003049919,0.6475229290480282
0.8845861019035579,0.6797231729231267
0.8903927661970037,0.6911005390876779
0.8632064513043143,0.6395064985984451
0.8699009028664987,0.6698304386472337
0.8714598391249456,0.6547955952213407
0.8821292637595343,0.6669579489270596
0.86387830341667,0.6471289020476166
0.8672675875058331,0.66606253542884
0.8801338930249223,0.6694648740449612
0.8623212126393962,0.6339204972350653
0.8741373624360275,0.6611042521110473
0.8744632345040093,0.6580677456089812
0.9039900203962703,0.7055358903239839
0.8690482101911758,0.6507076847185659
0.8599741826355968,0.6370237173880822
0.8883683574101502,0.6867200383154822
0.8762330415627583,0.6680774628123287
0.8920227064214512,0.679358110769935
0.8805296592690373,0.6882938418129702
0.8793665772553547,0.6581091904561189
0.8805016027352337,0.6650891816179795
0.879356204915855,0.6702498202085101
0.8794934720843124,0.6559321354150817
0.8634954118103633,0.6296432160073323
0.8660234929284579,0.645988779809723
0.8688386153900551,0.6642338441139408
0.8923310118212159,0.7042861322192645
0.8679901104595926,0.651347602157015
0.8617991824359079,0.643742856309876
0.8964344959954358,0.6924751616063809
0.8836326573250853,0.6887600183485333
0.8725617876884273,0.6673166847947218
0.8875446168414918,0.6985308865309551
0.8676590416757755,0.6568517061423944
0.8838562311051394,0.6847491536380722
0.8764297718706965,0.6706856632927229
0.8755748298002702,0.6729936571937941
0.8880315321660687,0.689233815769709
0.8702669041183746,0.6634792964399734
0.8545880870721635,0.6353688157115077
0.8738653248521882,0.6582491484728541
0.8632884247314293,0.6304979182030342
0.8818944562063828,0.6870876675232562
0.8627556935805918,0.6569078118049181
0.860326195114798,0.6241060054632823
0.8845911607000572,0.6710219650025161
0.8723811933110093,0.6627748970957035
0.8685169391547135,0.6412972798165181
0.8625922109887594,0.6437687691924793
0.8751064316941063,0.6627089232605866
0.8754700330979535,0.6671094415361319
0.8672379928236753,0.6617743125342715
0.878151657000925,0.6543222531329306
0.8727054195804196,0.64706368101235
0.8713964235849336,0.6658625713074938
0.8918625111877952,0.688410741070073
0.861880281337426,0.6392526779426076
0.8617464944892869,0.6535128681604644
0.873289577944892,0.6570812278622878
0.888740236835475,0.6820996954576609
