Precision_90,Recall_90,F1_Score_90,Precision_99,Recall_99,F1_Score_99,Precision_99.9,Recall_99.9,F1_Score_99.9
0.3339285714285714,0.5789473684210527,0.42355605889014725,1.0,0.17337461300309598,0.2955145118733509,1.0,0.018575851393188854,0.0364741641337386
0.36607142857142855,0.6137724550898204,0.45861297539149887,1.0,0.16766467065868262,0.28717948717948716,1.0,0.017964071856287425,0.03529411764705882
0.32142857142857145,0.6164383561643836,0.4225352112676056,1.0,0.1917808219178082,0.3218390804597701,1.0,0.02054794520547945,0.040268456375838924
0.34285714285714286,0.6233766233766234,0.4423963133640553,1.0,0.18181818181818182,0.3076923076923077,1.0,0.01948051948051948,0.03821656050955414
0.3392857142857143,0.5846153846153846,0.4293785310734463,0.9821428571428571,0.16923076923076924,0.2887139107611549,1.0,0.018461538461538463,0.03625377643504532
0.3732142857142857,0.6129032258064516,0.46392896781354054,1.0,0.16422287390029325,0.28211586901763225,1.0,0.017595307917888565,0.0345821325648415
0.35,0.5975609756097561,0.44144144144144143,0.9821428571428571,0.1676829268292683,0.2864583333333333,1.0,0.018292682926829267,0.03592814371257485
0.3410714285714286,0.60828025477707,0.43707093821510296,1.0,0.17834394904458598,0.3027027027027027,1.0,0.01910828025477707,0.0375
0.3625,0.6059701492537314,0.45363128491620114,0.9821428571428571,0.16417910447761194,0.2813299232736573,1.0,0.01791044776119403,0.03519061583577713
0.3339285714285714,0.597444089456869,0.4284077892325315,1.0,0.17891373801916932,0.3035230352303523,1.0,0.019169329073482427,0.03761755485893417
0.3535714285714286,0.6092307692307692,0.44745762711864406,1.0,0.1723076923076923,0.29396325459317585,1.0,0.018461538461538463,0.03625377643504532
0.35535714285714287,0.6317460317460317,0.45485714285714285,1.0,0.17777777777777778,0.3018867924528302,1.0,0.01904761904761905,0.037383177570093455
0.34464285714285714,0.5993788819875776,0.4376417233560091,0.9821428571428571,0.17080745341614906,0.291005291005291,1.0,0.018633540372670808,0.036585365853658534
0.35,0.5957446808510638,0.4409448818897638,0.9821428571428571,0.16717325227963525,0.2857142857142857,1.0,0.0182370820668693,0.03582089552238806
0.36428571428571427,0.6415094339622641,0.4646924829157175,1.0,0.1761006289308176,0.2994652406417112,1.0,0.018867924528301886,0.037037037037037035
0.33035714285714285,0.592948717948718,0.4243119266055046,1.0,0.1794871794871795,0.30434782608695654,1.0,0.019230769230769232,0.03773584905660377
0.3678571428571429,0.6058823529411764,0.4577777777777778,0.9821428571428571,0.16176470588235295,0.2777777777777778,1.0,0.01764705882352941,0.03468208092485549
0.3625,0.6485623003194888,0.4650630011454754,1.0,0.17891373801916932,0.3035230352303523,1.0,0.019169329073482427,0.03761755485893417
0.3339285714285714,0.603225806451613,0.4298850574712644,1.0,0.18064516129032257,0.30601092896174864,1.0,0.01935483870967742,0.0379746835443038
0.34464285714285714,0.6088328075709779,0.44013683010262256,0.9821428571428571,0.17350157728706625,0.2949061662198391,1.0,0.01892744479495268,0.03715170278637771
0.3482142857142857,0.6210191082802548,0.4462242562929062,0.9821428571428571,0.1751592356687898,0.2972972972972973,1.0,0.01910828025477707,0.0375
0.35,0.6105919003115264,0.4449489216799092,0.9821428571428571,0.17133956386292834,0.2917771883289125,1.0,0.018691588785046728,0.03669724770642202
0.37142857142857144,0.6419753086419753,0.47058823529411764,0.9821428571428571,0.1697530864197531,0.2894736842105263,1.0,0.018518518518518517,0.03636363636363636
0.33035714285714285,0.589171974522293,0.4233409610983982,1.0,0.17834394904458598,0.3027027027027027,1.0,0.01910828025477707,0.0375
0.31607142857142856,0.5860927152317881,0.41067285382830626,0.9821428571428571,0.18211920529801323,0.30726256983240224,1.0,0.019867549668874173,0.03896103896103896
0.3392857142857143,0.6168831168831169,0.4377880184331797,1.0,0.18181818181818182,0.3076923076923077,1.0,0.01948051948051948,0.03821656050955414
0.3625,0.6132930513595166,0.4556677890011223,1.0,0.1691842900302115,0.28940568475452194,1.0,0.01812688821752266,0.03560830860534125
0.3267857142857143,0.6039603960396039,0.4241019698725377,0.9821428571428571,0.18151815181518152,0.3064066852367688,1.0,0.019801980198019802,0.038834951456310676
0.31785714285714284,0.5632911392405063,0.4063926940639269,1.0,0.17721518987341772,0.3010752688172043,1.0,0.0189873417721519,0.037267080745341616
0.375,0.6194690265486725,0.4671857619577308,1.0,0.16519174041297935,0.28354430379746837,1.0,0.017699115044247787,0.034782608695652174
0.3339285714285714,0.5993589743589743,0.4288990825688073,0.9821428571428571,0.1762820512820513,0.29891304347826086,1.0,0.019230769230769232,0.03773584905660377
0.31607142857142856,0.6040955631399317,0.41500586166471276,0.9821428571428571,0.18771331058020477,0.3151862464183381,1.0,0.020477815699658702,0.04013377926421405
0.35535714285714287,0.6067073170731707,0.44819819819819817,1.0,0.17073170731707318,0.2916666666666667,1.0,0.018292682926829267,0.03592814371257485
0.3392857142857143,0.6050955414012739,0.43478260869565216,0.9821428571428571,0.1751592356687898,0.2972972972972973,1.0,0.01910828025477707,0.0375
0.3482142857142857,0.6151419558359621,0.44469783352337516,0.9821428571428571,0.17350157728706625,0.2949061662198391,1.0,0.01892744479495268,0.03715170278637771
0.35892857142857143,0.6,0.4491620111731844,0.9821428571428571,0.16417910447761194,0.2813299232736573,1.0,0.01791044776119403,0.03519061583577713
0.3339285714285714,0.5825545171339563,0.4245175936435868,0.9821428571428571,0.17133956386292834,0.2917771883289125,1.0,0.018691588785046728,0.03669724770642202
0.35,0.620253164556962,0.4474885844748858,0.9821428571428571,0.17405063291139242,0.2956989247311828,1.0,0.0189873417721519,0.037267080745341616
0.33035714285714285,0.5799373040752351,0.42093287827076226,1.0,0.1755485893416928,0.2986666666666667,1.0,0.018808777429467086,0.036923076923076927
0.3410714285714286,0.5913312693498453,0.43261608154020387,1.0,0.17337461300309598,0.2955145118733509,1.0,0.018575851393188854,0.0364741641337386
0.3607142857142857,0.6495176848874598,0.46383467278989665,0.9821428571428571,0.17684887459807075,0.2997275204359673,1.0,0.01929260450160772,0.03785488958990536
0.3375,0.5924764890282131,0.4300341296928328,1.0,0.1755485893416928,0.2986666666666667,1.0,0.018808777429467086,0.036923076923076927
0.34285714285714286,0.617363344051447,0.44087256027554533,0.9821428571428571,0.17684887459807075,0.2997275204359673,1.0,0.01929260450160772,0.03785488958990536
0.3142857142857143,0.5808580858085809,0.4078794901506373,1.0,0.1848184818481848,0.31197771587743733,1.0,0.019801980198019802,0.038834951456310676
0.3375,0.590625,0.42954545454545456,0.9821428571428571,0.171875,0.2925531914893617,1.0,0.01875,0.03680981595092025
0.35892857142857143,0.6072507552870091,0.4511784511784512,0.9821428571428571,0.1661631419939577,0.2842377260981912,1.0,0.01812688821752266,0.03560830860534125
0.3392857142857143,0.5864197530864198,0.4298642533936652,0.9821428571428571,0.1697530864197531,0.2894736842105263,1.0,0.018518518518518517,0.03636363636363636
0.3517857142857143,0.6042944785276073,0.44469525959367945,0.9821428571428571,0.1687116564417178,0.2879581151832461,1.0,0.018404907975460124,0.03614457831325301
0.35,0.6086956521739131,0.4444444444444444,0.9821428571428571,0.17080745341614906,0.291005291005291,1.0,0.018633540372670808,0.036585365853658534
0.3625,0.6189024390243902,0.4572072072072072,1.0,0.17073170731707318,0.2916666666666667,1.0,0.018292682926829267,0.03592814371257485
0.35714285714285715,0.6211180124223602,0.45351473922902497,0.9821428571428571,0.17080745341614906,0.291005291005291,1.0,0.018633540372670808,0.036585365853658534
0.37857142857142856,0.6523076923076923,0.47909604519774013,1.0,0.1723076923076923,0.29396325459317585,1.0,0.018461538461538463,0.03625377643504532
0.3375,0.6116504854368932,0.43498273878020716,1.0,0.18122977346278318,0.30684931506849317,1.0,0.019417475728155338,0.0380952380952381
0.3196428571428571,0.5774193548387097,0.4114942528735632,0.9821428571428571,0.1774193548387097,0.3005464480874317,1.0,0.01935483870967742,0.0379746835443038
0.325,0.5889967637540453,0.4188722669735328,1.0,0.18122977346278318,0.30684931506849317,1.0,0.019417475728155338,0.0380952380952381
