AUC,AP
0.869516657293947,0.6031482878625701
0.8677308218348021,0.6379783145928963
0.8668840437094524,0.6031902503037128
0.863342331228396,0.5834766446467887
0.8677678513647191,0.5840031380865582
0.871534976901341,0.6075245982052452
0.8427278625991723,0.5826533798381088
0.8634719527908025,0.6176401833560579
0.8654742985024836,0.6073063419243392
0.8601289644208377,0.6020971867466227
0.8740019647397933,0.6067138708786303
0.8903446572352705,0.6257914996514785
0.8680670384379625,0.6097672045879156
0.8676712199606351,0.6016063775749205
0.8673992486714421,0.6183117854056368
0.873292098098589,0.6110205595859328
0.8779960379162204,0.6416985003202429
0.8710136217948717,0.6321095340094129
0.8708079816892352,0.5883319694990495
0.8845750489796301,0.6229147785679862
0.8805907572863984,0.6321827438922744
0.8684593418751028,0.6175943490530955
0.8680924533556115,0.6120170648022337
0.8730911093487908,0.6169241565526666
0.860585116129919,0.6034140657594975
0.8734571993006306,0.5955664494060361
0.866960335704372,0.6134526072405198
0.8630608516371356,0.600479228725914
0.860893849387242,0.5902517687812696
0.8818672090935995,0.6147593416124532
0.865384144453912,0.5691198408727051
0.869781367294183,0.6158974039241285
0.8730979201321828,0.6286878760628134
0.8738260050532988,0.6247048959080508
0.8587338229235467,0.565802589049237
0.8644805043378829,0.613325365991823
0.863241801170675,0.597116647237611
0.8689337787185358,0.6099492523805401
0.8822915971169039,0.5986510756126714
0.864464544679833,0.6093766647943777
0.872482262893483,0.6098309374155951
0.8659760385741055,0.5772403082843217
0.8918585265285871,0.6441241019559901
0.8844513731418493,0.6095961731799837
0.8792150247901596,0.6344100815853065
0.8867046292894808,0.6354403014457612
0.8755250218966479,0.5922762336697334
0.870548486931553,0.6187054185553577
0.8798923129198359,0.6215859439931892
0.8800220318407592,0.6297482516305426
0.861922010331729,0.5771258739304935
0.8802497992086857,0.635448922237702
0.870258559370258,0.5991835637211306
0.8690499611328106,0.6010610914073535
0.8717741842599311,0.605358888335669
0.8615261991119191,0.5919802500834241
0.8786291120794307,0.6144149611571741
0.8769381195150028,0.621722803553048
0.8736439032135922,0.6241104805175829
0.864335916664052,0.5984082650270903
0.867132232300265,0.5940982247482317
0.8642844545225496,0.579138077682464
0.8760378306250559,0.616895766081998
0.8665634018965597,0.5850767114345504
0.8693927953516659,0.6161977876343838
0.8583960547273146,0.5934801417595995
0.8848915887360088,0.6271807682922784
0.8734724185973949,0.6088060016408009
0.8656547882244302,0.6121031693984491
0.8752417203289795,0.6009052314870003
0.8631818681263798,0.5834530020115893
0.8666837195879634,0.5984044790426638
0.8758463779817399,0.6309934586321356
0.8711322311441337,0.6085726449412008
0.876186897842185,0.6151254018337348
0.8642528443494252,0.5876570316044948
0.863614438585095,0.5833564014803709
0.8606755026555387,0.579904648432782
0.868421876948518,0.5889361364050354
0.8590775656400391,0.5986100503758395
0.8702173219099723,0.6123058139683205
0.8734053856316363,0.6147766600096247
0.8500910486050667,0.574627070267841
0.8782510237166157,0.6339987935578131
0.8697820029522848,0.6172519002034472
0.8779882150843084,0.611460100803842
0.8669992679220104,0.6128148084687293
0.8753125755397044,0.6030973712292519
0.8745205763449777,0.6177490734653293
0.8649577780130325,0.6022148375824445
0.865137325657989,0.6020507141652278
0.8695238980215918,0.6021874491192524
0.8735961152729779,0.6145566119752737
0.8633629575335563,0.6068191547807968
0.8657621891996892,0.6004901141763326
0.8750901002041362,0.6202014701813496
0.8606018700821801,0.5980310336770714
0.8724663036533499,0.5988077762312198
0.8660239585032774,0.5986309630722799
0.8768299553074025,0.6257666880493205
